user_id,product_id,predicted_rating,product_name,brand,product_type,price,rating,reviews,similarity_source
86,9767,4.624889004036924,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
86,5622,4.599157295972617,Re-engineered analyzing database,Chanel,Sản phẩm giảm cân,416.87,4.4,290,similar_product
86,8863,4.590794487276523,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
86,7222,4.582430776555081,Stand-alone foreground benchmark,Dove Men+Care,Đồ ăn nhanh,491.46,4.9,573,similar_product
86,5151,4.580890627517944,Realigned incremental flexibility,Olay Regenerist,Đồ ăn nhanh,480.05,4.6,478,similar_product
86,7170,4.550986695354082,Phased eco-centric workforce,Farsali,Máy ảnh,14.99,4.1,345,similar_product
86,1586,4.542341024193599,Managed background middleware,SkinCeuticals,Thiết bị âm thanh,410.2,4.6,129,similar_product
86,6968,4.5394525633782665,Upgradable encompassing hardware,TRESemmé,Sách,476.74,4.0,390,similar_product
86,9028,4.506714472804797,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
86,772,4.500901241347527,Seamless uniform matrix,Lancôme,Sách,453.37,4.6,283,similar_product
86,8124,4.482429184800716,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
86,9438,4.472140593063749,Visionary bandwidth-monitored database,Huggies,Serum retinol,113.21,4.7,340,similar_product
86,7332,4.410732306207257,Expanded hybrid hub,Garnier,Máy ảnh,11.19,4.8,484,similar_product
86,9534,4.370047054827266,Multi-layered heuristic portal,MAC Cosmetics,Serum retinol,62.1,4.3,559,similar_product
86,5904,4.345203828015652,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
86,2995,4.340962205209394,Devolved context-sensitive help-desk,Aveda,Sản phẩm giảm cân,404.44,4.6,65,similar_product
86,1423,4.3081893056045875,Expanded next generation extranet,LANEIGE,Serum retinol,31.85,4.8,160,similar_product
87,3160,5.087065696716309,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
87,3227,5.0614118576049805,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
87,8133,5.042520999908447,Exclusive real-time project,Eucerin,Kem chống nắng hóa học,267.99,4.8,28,
87,2378,5.037285804748535,Progressive zero-defect leverage,Too Faced,Đồ ăn nhanh,459.8,4.9,726,
87,9295,5.034416675567627,Polarized value-added definition,Burt's Bees,Tinh chất dưỡng da,399.69,5.0,222,
87,452,5.029486656188965,Grass-roots analyzing moratorium,Bobbi Brown,Máy sấy tóc,81.97,5.0,898,
87,6200,5.016746520996094,Monitored explicit focus group,Simple,Mỹ phẩm tự nhiên,29.6,4.9,823,
87,5012,5.01100492477417,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
87,7602,5.010512828826904,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
87,8164,5.010215759277344,Organized directional knowledge user,Bioré,Sản phẩm chống gàu,191.31,5.0,843,
87,1823,4.747497929666616,Assimilated foreground focus group,Maybelline,Kem chống nắng hóa học,315.14,4.9,147,similar_product
87,9767,4.739909530453091,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
87,8743,4.733280244016297,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
87,836,4.715830263822251,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
87,4815,4.697414107755873,Polarized optimal focus group,Bioré,Tinh chất dưỡng da,477.08,4.7,262,similar_product
87,582,4.696241979973305,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
87,7869,4.665003591053984,Business-focused intangible paradigm,Sony,Kem chống nắng hóa học,495.66,4.5,62,similar_product
87,3643,4.620221237028138,Multi-layered mission-critical moratorium,Huda Beauty,Mỹ phẩm tự nhiên,51.94,5.0,843,similar_product
87,8687,4.574762939027741,Grass-roots multi-state conglomeration,Sunsilk,Đồ ăn nhanh,341.81,4.9,765,similar_product
87,9028,4.5742062870058,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
87,7222,4.5638752140211345,Stand-alone foreground benchmark,Dove Men+Care,Đồ ăn nhanh,491.46,4.9,573,similar_product
87,916,4.532250176502266,Stand-alone content-based help-desk,Sunsilk,Tinh chất dưỡng da,453.13,5.0,438,similar_product
87,7331,4.521963872918256,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
87,3942,4.512559934998214,Profit-focused holistic portal,O.P.I.,Kem chống nắng hóa học,413.74,4.7,369,similar_product
87,6602,4.506389887991781,User-friendly exuding complexity,Garnier,Tinh chất dưỡng da,304.83,4.8,300,similar_product
87,3170,4.505509309998113,Phased fresh-thinking function,Farsali,Mỹ phẩm tự nhiên,31.89,3.9,824,similar_product
87,5904,4.499638943800153,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
87,4069,4.486344172704125,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
87,3153,4.482039170022541,Horizontal responsive knowledge user,Dr. Jart+,Máy sấy tóc,125.91,4.7,712,similar_product
87,9714,4.472119189384957,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
87,4395,4.4576188053848655,Cloned background task-force,Almay,Mỹ phẩm tự nhiên,24.17,4.7,797,similar_product
87,5802,4.4531168675893325,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
87,9970,4.449479025596118,Cross-group tangible portal,Burt's Bees,Sản phẩm chống gàu,182.78,4.4,776,similar_product
87,8124,4.416869099330983,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
87,5828,4.391932511627957,Ergonomic content-based system engine,Clinique for Men,Máy sấy tóc,162.73,4.7,623,similar_product
87,8863,4.388441216022466,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
87,5447,4.380897471703687,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
87,5355,4.346051125413701,Future-proofed scalable frame,Shiseido,Máy sấy tóc,43.12,4.0,905,similar_product
87,5151,4.3130588808588,Realigned incremental flexibility,Olay Regenerist,Đồ ăn nhanh,480.05,4.6,478,similar_product
87,6778,4.264568538620885,Digitized stable firmware,Fanta,Sản phẩm chống gàu,242.4,4.6,690,similar_product
88,8133,5.302083492279053,Exclusive real-time project,Eucerin,Kem chống nắng hóa học,267.99,4.8,28,
88,452,5.245896339416504,Grass-roots analyzing moratorium,Bobbi Brown,Máy sấy tóc,81.97,5.0,898,
88,3160,5.241804599761963,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
88,2378,5.200963497161865,Progressive zero-defect leverage,Too Faced,Đồ ăn nhanh,459.8,4.9,726,
88,389,5.1942524909973145,Managed bandwidth-monitored superstructure,Burt's Bees,Thiết bị điện tử,146.19,4.7,365,
88,6623,5.170555114746094,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
88,9295,5.15568733215332,Polarized value-added definition,Burt's Bees,Tinh chất dưỡng da,399.69,5.0,222,
88,7602,5.146174907684326,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
88,3227,5.14370059967041,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
88,5828,4.973131778020549,Ergonomic content-based system engine,Clinique for Men,Máy sấy tóc,162.73,4.7,623,similar_product
88,9028,4.971106662812223,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
88,5802,4.933053425990101,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
88,916,4.8626791735795765,Stand-alone content-based help-desk,Sunsilk,Tinh chất dưỡng da,453.13,5.0,438,similar_product
88,6602,4.857696091663303,User-friendly exuding complexity,Garnier,Tinh chất dưỡng da,304.83,4.8,300,similar_product
88,836,4.820393092578581,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
88,5355,4.816033035209051,Future-proofed scalable frame,Shiseido,Máy sấy tóc,43.12,4.0,905,similar_product
88,3942,4.7976827660747015,Profit-focused holistic portal,O.P.I.,Kem chống nắng hóa học,413.74,4.7,369,similar_product
88,8863,4.789081314911676,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
88,7731,4.70745441433617,Pre-emptive real-time workforce,Garnier,Thiết bị điện tử,149.61,4.4,48,similar_product
88,8124,4.688526429751649,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
88,5963,4.681110528863064,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
88,1823,4.660832959174904,Assimilated foreground focus group,Maybelline,Kem chống nắng hóa học,315.14,4.9,147,similar_product
88,5904,4.644285053305501,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
88,7222,4.620488063458906,Stand-alone foreground benchmark,Dove Men+Care,Đồ ăn nhanh,491.46,4.9,573,similar_product
88,5151,4.61185084432335,Realigned incremental flexibility,Olay Regenerist,Đồ ăn nhanh,480.05,4.6,478,similar_product
88,3153,4.595864747329582,Horizontal responsive knowledge user,Dr. Jart+,Máy sấy tóc,125.91,4.7,712,similar_product
88,1480,4.586961622234152,Innovative 24/7 knowledgebase,Huda Beauty,Thiết bị điện tử,146.44,5.0,74,similar_product
88,9685,4.569745129068212,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
88,7331,4.552556747494477,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
88,4158,4.544555613921538,Vision-oriented mobile architecture,Olay,Thiết bị điện tử,164.22,4.3,565,similar_product
88,8687,4.537205090381971,Grass-roots multi-state conglomeration,Sunsilk,Đồ ăn nhanh,341.81,4.9,765,similar_product
88,4815,4.525897393583288,Polarized optimal focus group,Bioré,Tinh chất dưỡng da,477.08,4.7,262,similar_product
88,7869,4.512165998897916,Business-focused intangible paradigm,Sony,Kem chống nắng hóa học,495.66,4.5,62,similar_product
88,9767,4.510406302201859,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
88,2557,4.486263124922758,Right-sized leadingedge budgetary management,Olay Regenerist,Thiết bị điện tử,143.16,4.2,564,similar_product
88,582,4.440347754613679,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
88,277,4.395026157290943,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
88,7013,4.394582294320148,Seamless exuding standardization,Anastasia Beverly Hills,Thiết bị điện tử,17.74,4.8,34,similar_product
89,7279,4.415163516998291,Upgradable incremental paradigm,Olay Regenerist,Sản phẩm dưỡng ẩm,320.1,5.0,596,
89,9295,4.390288352966309,Polarized value-added definition,Burt's Bees,Tinh chất dưỡng da,399.69,5.0,222,
89,3160,4.380335807800293,Expanded zero administration functionalities,Samsung,Máy lọc không khí,68.93,5.0,470,
89,2300,4.374850749969482,Re-contextualized incremental solution,Benefit Cosmetics,Mỹ phẩm tự nhiên,223.06,4.9,544,
89,3227,4.366782188415527,Public-key uniform open architecture,Kiehl's,Thực phẩm chức năng,38.33,5.0,928,
89,7602,4.350424289703369,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
89,7894,4.347830295562744,Function-based incremental matrices,Nestle,Đồ trang trí,250.72,4.9,394,
89,5674,4.33784818649292,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
89,6200,4.334280967712402,Monitored explicit focus group,Simple,Mỹ phẩm tự nhiên,29.6,4.9,823,
89,6059,4.332940101623535,Function-based scalable adapter,Sony,Máy ảnh,65.21,5.0,406,
89,6602,4.1665937884845645,User-friendly exuding complexity,Garnier,Tinh chất dưỡng da,304.83,4.8,300,similar_product
89,4503,4.066978834609799,Assimilated optimal time-frame,Farsali,Sản phẩm dưỡng ẩm,364.21,5.0,471,similar_product
89,8863,4.065897575416324,Team-oriented discrete middleware,Huda Beauty,Thực phẩm chức năng,161.73,4.9,834,similar_product
89,7332,4.065085562075645,Expanded hybrid hub,Garnier,Máy ảnh,11.19,4.8,484,similar_product
89,6020,4.064389039324684,Phased modular architecture,Anastasia Beverly Hills,Máy ảnh,104.49,4.9,193,similar_product
89,836,4.039725296889119,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
89,916,3.992249640844269,Stand-alone content-based help-desk,Sunsilk,Tinh chất dưỡng da,453.13,5.0,438,similar_product
89,7263,3.991086171715019,Horizontal optimal matrix,Neutrogena,Đồ trang trí,310.88,4.9,275,similar_product
89,9686,3.9889913488807265,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
89,3987,3.9755917887880803,Pre-emptive analyzing knowledge user,Tatcha,Sản phẩm dưỡng ẩm,332.78,4.7,481,similar_product
89,6808,3.9728805052309575,Devolved motivating benchmark,Tarte Cosmetics,Đồ trang trí,288.28,5.0,321,similar_product
89,1016,3.9525182506946246,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
89,535,3.950356990068527,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
89,6499,3.9416997234105935,Intuitive bifurcated Local Area Network,Essie,Sản phẩm dưỡng ẩm,378.71,4.7,667,similar_product
89,6776,3.8838457972674676,Up-sized analyzing collaboration,Huda Beauty,Mỹ phẩm tự nhiên,206.65,4.9,465,similar_product
89,7170,3.866458258716103,Phased eco-centric workforce,Farsali,Máy ảnh,14.99,4.1,345,similar_product
89,3170,3.8389047342285605,Phased fresh-thinking function,Farsali,Mỹ phẩm tự nhiên,31.89,3.9,824,similar_product
89,4395,3.836013096012111,Cloned background task-force,Almay,Mỹ phẩm tự nhiên,24.17,4.7,797,similar_product
89,9028,3.829926570810605,Business-focused content-based structure,The Inkey List,Máy lọc không khí,198.26,4.6,526,similar_product
89,4148,3.814530092726269,Assimilated executive open architecture,Bioré,Mỹ phẩm tự nhiên,193.26,4.9,466,similar_product
89,4815,3.7974744680338377,Polarized optimal focus group,Bioré,Tinh chất dưỡng da,477.08,4.7,262,similar_product
89,3643,3.7968858736667195,Multi-layered mission-critical moratorium,Huda Beauty,Mỹ phẩm tự nhiên,51.94,5.0,843,similar_product
89,9542,3.793416222557593,Face-to-face grid-enabled complexity,Freeman,Đồ trang trí,232.9,4.6,279,similar_product
89,8124,3.757460190137068,Multi-channeled human-resource methodology,Shiseido,Thực phẩm chức năng,38.36,4.0,846,similar_product
89,9767,3.7514150294747153,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
89,6979,3.7507929359277368,Synchronized object-oriented structure,H&M,Mỹ phẩm tự nhiên,286.24,4.9,351,similar_product
89,5802,3.745152898753255,Vision-oriented 24/7 service-desk,Fenty Beauty,Máy lọc không khí,93.53,3.9,394,similar_product
89,5904,3.72198758195495,Integrated holistic database,Olay Regenerist,Thực phẩm chức năng,218.21,5.0,839,similar_product
89,7331,3.717483335325377,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
89,582,3.71480357568386,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
90,7602,4.380931854248047,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
90,2237,4.377631664276123,Self-enabling asynchronous matrix,Zalora,Sản phẩm làm đẹp,243.99,4.8,27,
90,6623,4.365992546081543,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
90,7279,4.365834712982178,Upgradable incremental paradigm,Olay Regenerist,Sản phẩm dưỡng ẩm,320.1,5.0,596,
90,4981,4.361695766448975,Devolved global website,Maybelline,Máy lọc không khí,37.27,5.0,957,
90,5012,4.354916572570801,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
90,7324,4.354907989501953,Synchronized needs-based intranet,Sony,Sách,131.72,5.0,147,
90,5955,4.354408264160156,Pre-emptive client-server system engine,Dior,Thực phẩm chức năng,200.88,4.9,382,
90,8094,4.353353500366211,Seamless object-oriented flexibility,Mason Jar,Văn phòng phẩm,324.62,4.9,68,
90,5674,4.350539207458496,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
90,836,4.161782616957166,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
90,9495,4.15439977122286,Organic systematic installation,Revlon Colorstay,Sản phẩm làm đẹp,262.38,4.6,163,similar_product
90,5963,4.129494628987989,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
90,9767,4.101213491062983,Public-key asynchronous application,Bioré,Máy lọc không khí,23.03,4.4,637,similar_product
90,7942,4.09230063067929,Compatible holistic neural-net,Avène,Văn phòng phẩm,268.96,4.6,214,similar_product
90,318,4.090032815828941,Total client-driven architecture,L'Oreal Elvive,Sản phẩm làm đẹp,227.14,4.2,205,similar_product
90,535,4.0895235962446455,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
90,6553,4.0873433216894215,Synergistic incremental success,Nivea,Thực phẩm chức năng,221.57,4.5,605,similar_product
90,277,4.0780454093480705,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
90,6535,4.068599010165539,Expanded bottom-line support,L'Oréal,Sách,111.56,4.9,429,similar_product
90,9686,4.052710290661782,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
90,9685,4.021096403355608,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
90,3987,4.018416709520316,Pre-emptive analyzing knowledge user,Tatcha,Sản phẩm dưỡng ẩm,332.78,4.7,481,similar_product
90,1194,3.99302196541805,Reactive radical projection,Tarte Cosmetics,Sách,114.0,4.7,4,similar_product
90,7331,3.992456327456549,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
90,2218,3.9919153335725532,Switchable modular circuit,Dove Body Wash,Sản phẩm làm đẹp,111.99,4.7,177,similar_product
90,2002,3.9838077031751546,Profound bi-directional contingency,Neutrogena,Thực phẩm chức năng,134.22,4.7,358,similar_product
90,7009,3.9459084213782623,Devolved 24hour initiative,MAC Cosmetics,Văn phòng phẩm,360.91,4.6,108,similar_product
90,4069,3.9343151971746604,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
90,4503,3.9161273416090236,Assimilated optimal time-frame,Farsali,Sản phẩm dưỡng ẩm,364.21,5.0,471,similar_product
90,9647,3.891682645596048,Open-architected bifurcated analyzer,Dell,Máy lọc không khí,44.74,4.7,983,similar_product
90,582,3.8807150935394086,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
90,8743,3.855310348074015,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
90,6499,3.8161818359490463,Intuitive bifurcated Local Area Network,Essie,Sản phẩm dưỡng ẩm,378.71,4.7,667,similar_product
90,1131,3.79270343156649,Right-sized multi-tasking challenge,Chanel,Thực phẩm chức năng,169.63,4.7,517,similar_product
90,1016,3.7733800020489423,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
90,5941,3.7632272274515084,Inverse eco-centric analyzer,Fanta,Máy lọc không khí,47.49,3.5,928,similar_product
90,9714,3.7549367234792896,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
90,3962,3.7207095105280468,Grass-roots empowering migration,Clinique for Men,Sách,137.9,4.4,102,similar_product
90,5082,3.718707926717381,User-friendly composite website,Samsung,Văn phòng phẩm,286.21,4.4,308,similar_product
91,6623,4.496318817138672,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
91,7602,4.494384288787842,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
91,6059,4.483201026916504,Function-based scalable adapter,Sony,Máy ảnh,65.21,5.0,406,
91,8094,4.4765424728393555,Seamless object-oriented flexibility,Mason Jar,Văn phòng phẩm,324.62,4.9,68,
91,3000,4.452206611633301,Monitored bifurcated benchmark,Laneige,Sản phẩm làm sạch,19.7,4.9,471,
91,3421,4.449193000793457,Optional discrete standardization,TIGI,Gel tắm,482.53,5.0,935,
91,5674,4.438379764556885,Down-sized demand-driven definition,Kose,Thực phẩm sạch,255.37,4.9,726,
91,1814,4.4296369552612305,Robust tertiary parallelism,Innisfree,Đồ dùng nhà bếp,342.72,4.9,785,
91,5259,4.4278178215026855,Focused intermediate methodology,Drunk Elephant,Sản phẩm làm đẹp,91.96,5.0,657,
91,5012,4.427175521850586,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
91,5963,4.250025537950215,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
91,3871,4.211939422109593,Function-based web-enabled middleware,Zara,Gel tắm,380.72,4.4,903,similar_product
91,9686,4.199877750904139,Down-sized zero-defect open architecture,TIGI,Thực phẩm sạch,241.06,4.6,869,similar_product
91,2333,4.192649261284102,De-engineered 4thgeneration strategy,Apple,Sản phẩm làm đẹp,104.27,4.5,352,similar_product
91,8286,4.156464849113556,Business-focused cohesive info-mediaries,Kose,Gel tắm,348.5,4.9,985,similar_product
91,277,4.155017320080195,Function-based bifurcated challenge,MAC Cosmetics,Sản phẩm làm sạch cơ thể,95.85,3.9,87,similar_product
91,7170,4.136988039684461,Phased eco-centric workforce,Farsali,Máy ảnh,14.99,4.1,345,similar_product
91,535,4.124515506985418,Realigned hybrid support,Nestle,Thực phẩm sạch,267.75,4.8,811,similar_product
91,5082,4.108807269652165,User-friendly composite website,Samsung,Văn phòng phẩm,286.21,4.4,308,similar_product
91,2959,4.095350089509571,Monitored foreground support,Sally Hansen,Sản phẩm làm sạch,70.94,5.0,524,similar_product
91,582,4.082130360315575,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
91,7332,4.076268359570049,Expanded hybrid hub,Garnier,Máy ảnh,11.19,4.8,484,similar_product
91,7942,4.068296094341054,Compatible holistic neural-net,Avène,Văn phòng phẩm,268.96,4.6,214,similar_product
91,1289,4.062348890647381,Stand-alone neutral toolset,Maybelline,Sản phẩm làm sạch,50.79,4.6,556,similar_product
91,9455,4.0545277731111,Down-sized encompassing middleware,Burt's Bees,Sản phẩm làm sạch,76.61,4.9,320,similar_product
91,9900,4.033977433599396,Synergistic user-facing process improvement,Axe,Đồ dùng nhà bếp,489.3,4.8,695,similar_product
91,7331,4.0241770397765775,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
91,9685,4.013898204736718,Quality-focused composite definition,Neutrogena,Sản phẩm làm sạch cơ thể,112.14,3.8,149,similar_product
91,1016,4.009753839946564,User-centric hybrid Internet solution,Biore,Thực phẩm sạch,109.53,4.9,685,similar_product
91,4069,4.005837422704498,Organic non-volatile support,Dr. Jart+,Sản phẩm giảm thâm,137.73,4.0,928,similar_product
91,836,3.972193109278215,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
91,7009,3.9407534233337205,Devolved 24hour initiative,MAC Cosmetics,Văn phòng phẩm,360.91,4.6,108,similar_product
91,885,3.896608208942653,Pre-emptive 4thgeneration concept,Dior,Gel tắm,407.78,4.6,999,similar_product
91,192,3.875369325277334,Fully-configurable 24hour forecast,Samsung,Đồ dùng nhà bếp,473.25,4.9,864,similar_product
91,5520,3.872647897981505,Vision-oriented logistical open system,Apple,Sản phẩm làm đẹp,178.76,4.7,460,similar_product
91,6020,3.871723889992319,Phased modular architecture,Anastasia Beverly Hills,Máy ảnh,104.49,4.9,193,similar_product
91,5135,3.8541753388631514,Re-contextualized national open system,LG,Sản phẩm làm đẹp,138.89,4.4,969,similar_product
91,9714,3.8516217727651356,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
91,1647,3.851009318451303,Profit-focused regional hierarchy,CeraVe,Đồ dùng nhà bếp,251.22,4.7,906,similar_product
91,8743,3.7999288108566187,Multi-lateral reciprocal migration,LANEIGE,Sản phẩm giảm thâm,129.11,4.9,872,similar_product
92,6623,4.721911907196045,Monitored multi-state attitude,Physiogel,Sản phẩm làm sạch cơ thể,129.8,4.8,101,
92,7602,4.7113165855407715,Right-sized next generation orchestration,Anastasia Beverly Hills,Phụ kiện thời trang,393.57,5.0,864,
92,5012,4.661252021789551,Enterprise-wide exuding groupware,Head & Shoulders,Sản phẩm giảm thâm,172.85,5.0,949,
92,8094,4.6515607833862305,Seamless object-oriented flexibility,Mason Jar,Văn phòng phẩm,324.62,4.9,68,
92,8164,4.647681713104248,Organized directional knowledge user,Bioré,Sản phẩm chống gàu,191.31,5.0,843,
92,379,4.645321369171143,Object-based user-facing budgetary management,Kose,Đồ uống,291.15,4.8,876,
92,3421,4.636359214782715,Optional discrete standardization,TIGI,Gel tắm,482.53,5.0,935,
92,8133,4.631221294403076,Exclusive real-time project,Eucerin,Kem chống nắng hóa học,267.99,4.8,28,
92,452,4.617347717285156,Grass-roots analyzing moratorium,Bobbi Brown,Máy sấy tóc,81.97,5.0,898,
92,8444,4.612471103668213,Devolved demand-driven alliance,Zara,Kem chống nắng vật lý,372.3,4.8,495,
92,7331,4.458078224976794,Focused mobile ability,Freeman,Phụ kiện thời trang,352.41,4.9,328,similar_product
92,885,4.402925488634531,Pre-emptive 4thgeneration concept,Dior,Gel tắm,407.78,4.6,999,similar_product
92,7009,4.399711462219628,Devolved 24hour initiative,MAC Cosmetics,Văn phòng phẩm,360.91,4.6,108,similar_product
92,6698,4.361521213326985,Assimilated radical Graphic Interface,The Body Shop Tea Tree,Kem chống nắng vật lý,434.58,4.5,602,similar_product
92,5963,4.3530116330404285,Optional demand-driven monitoring,Essie,Sản phẩm làm sạch cơ thể,121.89,4.1,290,similar_product
92,836,4.3349975440353745,Monitored heuristic system engine,Nivea Men,Phụ kiện thời trang,409.69,4.5,480,similar_product
92,9714,4.332481098847842,Secured high-level migration,Neutrogena,Sản phẩm giảm thâm,310.78,4.6,985,similar_product
92,582,4.328565643797244,Balanced object-oriented instruction set,Cosrx,Phụ kiện thời trang,231.62,5.0,983,similar_product
92,1823,4.326936911463945,Assimilated foreground focus group,Maybelline,Kem chống nắng hóa học,315.14,4.9,147,similar_product
92,3114,4.31856884455911,Open-source heuristic attitude,Dior,Đồ uống,264.18,3.6,867,similar_product
92,7869,4.277251324290039,Business-focused intangible paradigm,Sony,Kem chống nắng hóa học,495.66,4.5,62,similar_product
92,7942,4.271941250476979,Compatible holistic neural-net,Avène,Văn phòng phẩm,268.96,4.6,214,similar_product
92,5447,4.265242322223191,Quality-focused value-added alliance,The Inkey List,Sản phẩm chống gàu,176.86,4.9,660,similar_product
92,8286,4.240005492135027,Business-focused cohesive info-mediaries,Kose,Gel tắm,348.5,4.9,985,similar_product
